"Partnumber","Description","Qty in Stock" as text,"Qty in Stock","UM","S.O. Qty Open" as text,"S.O. Qty Open","P.O. Qty Open" as text,"P.O. Qty Open","NSN","Alt","MFG","Rev","MFG Name","Recommended Vendor","Buy/Make" as text,"Buy/Make","Cond","Consigned" as text,"Consigned","QA/Inspc" as text,"QA/Inspc","Transport" as text,"Transport","Quarantine" as text,"Quarantine","Category","Type","Lead Time","Range" as text,"Range","Asset Type" as text,"Asset Type","ATA Chapter","Trim Numeric","Punctuation","Schedule B","ECCN","BOM","Image(s)"
"52PL.25H32-48-144","5052-H32 Plate .25"" x 48"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="52253248144",="52PL25H3248144","","","",""
"52PL.25H32-48-96","5052-H32 Plate .25"" x 48"" x 96""","6,419.070","6419.07","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="5225324896",="52PL25H324896","","","",""
"52PL.25H32-60-120","5052-H32 Plate .25"" x 60"" x 120""","23,464.000","23464","LB","11,342.500","11342.5","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="52253260120",="52PL25H3260120","","","",""
"52PL.25H32-72-120","5052-H32 Plate .25"" x 72"" x 120""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="52253272120",="52PL25H3272120","","","",""
"52PL.375H32","5052-H32 Plate .375""","6,200.096","6200.096","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="5237532",="52PL375H32","","","",""
"52PL.375H32-48-120","5052-H32 Plate .375"" x 48"" x 120""","22,183.000","22183","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="523753248120",="52PL375H3248120","","","",""
"52PL.375H32-60-120","5052-H32 Plate .375"" x 60"" x 120""","24,522.000","24522","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="523753260120",="52PL375H3260120","","","",""
"52PL.375H32-60-144","5052-H32 Plate .375"" x 60"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="523753260144",="52PL375H3260144","","","",""
"52PL.5H32","5052-H32 Plate .5""","1,814.926","1814.926","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="52532",="52PL5H32","","","",""
"52PL.5H32-48-144","5052-H32 Plate .5"" x 48"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="5253248144",="52PL5H3248144","","","",""
"52PL.5H32-60-120","5052 H32 Plate .5"" x 60"" x 120""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="5253260120",="52PL5H3260120","","","",""
"52SH.032H32-36-96","5052-H32 Sheet .032"" x 36"" x 96""","2,551.410","2551.41","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="52032323696",="52SH032H323696","","","",""
"52SH.032H32-48-120","5052-H32 Sheet .032"" x 48"" x 120""","16,066.160","16066.16","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="520323248120",="52SH032H3248120","","","",""
"52SH.032H32-48-96","5052-H32 Sheet .032"" x 48"" x 96""","1,179.250","1179.25","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="52032324896",="52SH032H324896","","","",""
"52SH.032H32-60-120","5052-H32 Sheet .032"" x 60"" x 120""","17,612.600","17612.6","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="520323260120",="52SH032H3260120","","","",""
"52SH.040H32-36-96","5052-H32 Sheet .040"" x 36"" x 96""","6,681.790","6681.79","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="52040323696",="52SH040H323696","","","",""
"52SH.040H32-48","5052-H32 Sheet .040"" x 48""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="520403248",="52SH040H3248","","","",""
"52SH.040H32-48-120","5052-H32 Sheet .040"" x 48"" x 120""","4,226.890","4226.89","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="520403248120",="52SH040H3248120","","","",""
"52SH.040H32-48-96","5052-H32 Sheet .040"" x 48"" x 96""","10,752.240","10752.24","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="52040324896",="52SH040H324896","","","",""
"52SH.040H32-60-120","5052-H32 Sheet .040"" x 60"" x 120""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="520403260120",="52SH040H3260120","","","",""
"52SH.050H32-36-96","5052-H32 Sheet .050"" x 36"" x 96""","733.330","733.33","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="52050323696",="52SH050H323696","","","",""
"52SH.050H32-48-120","5052-H32 Sheet .050"" x 48"" x 120""","307.640","307.64","LB","55.880","55.88","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="520503248120",="52SH050H3248120","","","",""
"52SH.050H32-48-96","5052-H32 Sheet .050"" x 48"" x 96""","8,019.140","8019.14","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="52050324896",="52SH050H324896","","","",""
"52SH.050H32-60-120","5052-H32 Sheet .050"" x 60"" x 120""","14,744.320","14744.32","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="520503260120",="52SH050H3260120","","","",""
"52SH.063H32-36-120","5052-H32 Sheet .063"" x 36"" x 120""","2,717.144","2717.144","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="520633236120",="52SH063H3236120","","","",""
"52SH.063H32-36-96","5052-H32 Sheet .063"" x 36"" x 96""","18,916.645","18916.645","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.001","0.001","0.000","0","0.000","0","A","SH","",,"","Raw Material","R","",="52063323696",="52SH063H323696","","","",""
